Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
0.0,1.0,0.0,0.0,19.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,8.9,1.4,3.51,Dropout
,1.0,0.0,0.0,19.0,0.0,0.0,6.0,18.0,3.0,11.666666666666666,0.0,0.0,6.0,14.0,4.0,11.5,0.0,15.5,2.8,-4.06,
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,16.0,0.0,0.0,6.0,7.0,,14.333333333333334,0.0,12.4,,,
,1.0,0.0,,20.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,,11.833333333333334,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,9.0,8.0,13.2325,1.0,0.0,8.0,9.0,8.0,,1.0,9.4,-0.8,-3.12,Graduate
0.0,,1.0,,18.0,0.0,0.0,6.0,,,14.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,,,-3.12,Graduate
,1.0,1.0,1.0,19.0,0.0,0.0,6.0,14.0,,,0.0,0.0,6.0,6.0,0.0,0.0,,13.9,-0.3,0.79,Dropout
0.0,1.0,0.0,0.0,25.0,,8.0,16.0,16.0,15.0,13.333333333333334,0.0,11.0,13.0,13.0,11.0,12.272727272727272,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,12.7,3.7,-1.7,Enrolled
0.0,1.0,0.0,,19.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,5.0,,0.0,0.0,,2.6,0.32,Dropout
,1.0,1.0,0.0,18.0,0.0,0.0,5.0,11.0,3.0,10.666666666666666,0.0,,5.0,9.0,3.0,11.333333333333334,0.0,8.9,1.4,,Enrolled
0.0,,1.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,10.5,0.0,0.0,5.0,11.0,2.0,10.5,3.0,7.6,2.6,0.32,Enrolled
0.0,1.0,0.0,0.0,19.0,1.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,6.0,5.0,11.4,0.0,11.1,,2.02,
0.0,1.0,0.0,,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Enrolled
,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,11.5,0.0,0.0,5.0,9.0,2.0,10.666666666666666,0.0,,-0.3,0.79,Enrolled
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,,,14.0,0.0,0.0,6.0,,6.0,13.5,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,8.0,5.0,12.6,0.0,7.6,2.6,,Graduate
0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,,8.0,13.07375,,,8.0,8.0,8.0,13.07375,,9.4,-0.8,-3.12,Graduate
,1.0,0.0,0.0,37.0,0.0,0.0,7.0,9.0,2.0,10.75,0.0,0.0,7.0,9.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,,,0.0,,5.0,10.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,,1.0,20.0,1.0,0.0,6.0,,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,10.8,1.4,1.74,Graduate
0.0,,,0.0,21.0,1.0,,6.0,,6.0,12.333333333333334,0.0,0.0,6.0,7.0,6.0,13.428571428571429,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,,13.464285714285714,0.0,0.0,8.0,9.0,8.0,14.788888888888888,0.0,12.4,0.5,1.79,
0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,14.0,3.0,10.666666666666666,1.0,0.0,6.0,9.0,5.0,11.2,0.0,15.5,2.8,-4.06,Enrolled
1.0,1.0,0.0,0.0,,0.0,0.0,,6.0,5.0,11.6,0.0,,5.0,8.0,5.0,12.2,0.0,7.6,2.6,0.32,Enrolled
0.0,,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,16.2,0.3,-0.92,
1.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,9.0,8.0,14.4025,1.0,0.0,8.0,9.0,8.0,14.4025,1.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,0.0,31.0,0.0,,7.0,9.0,7.0,,0.0,0.0,8.0,8.0,8.0,16.3875,0.0,11.1,0.6,2.02,Graduate
1.0,1.0,0.0,,23.0,0.0,0.0,6.0,8.0,6.0,,0.0,0.0,,6.0,6.0,14.166666666666666,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,,14.983333333333334,0.0,0.0,7.0,7.0,6.0,14.983333333333334,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,1.0,20.0,0.0,0.0,,6.0,6.0,15.0,,0.0,6.0,6.0,6.0,13.0,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,0.0,0.0,40.0,0.0,5.0,9.0,9.0,9.0,15.88888888888889,,3.0,7.0,7.0,7.0,14.142857142857142,,12.7,3.7,-1.7,Graduate
1.0,,0.0,0.0,32.0,0.0,0.0,6.0,14.0,4.0,11.5,0.0,0.0,6.0,14.0,3.0,11.0,0.0,16.2,0.3,-0.92,
0.0,1.0,0.0,0.0,24.0,0.0,,6.0,14.0,2.0,10.5,0.0,0.0,6.0,11.0,1.0,10.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,13.983333333333334,0.0,0.0,7.0,,6.0,13.983333333333334,0.0,7.6,2.6,0.32,
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,10.8,1.4,1.74,
0.0,1.0,,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.666666666666666,0.0,,6.0,6.0,6.0,13.0,0.0,10.8,1.4,,Graduate
0.0,0.0,0.0,0.0,27.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,,6.0,8.0,0.0,0.0,0.0,,2.8,-4.06,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,,5.0,5.0,14.4,0.0,0.0,,5.0,5.0,15.4,0.0,7.6,2.6,,Graduate
0.0,,0.0,0.0,,0.0,0.0,5.0,10.0,4.0,12.0,0.0,0.0,5.0,9.0,4.0,11.25,0.0,12.7,3.7,-1.7,Enrolled
0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,0.0,6.0,7.0,6.0,,0.0,7.6,2.6,0.32,Graduate
0.0,1.0,0.0,0.0,19.0,0.0,,6.0,8.0,5.0,12.2,0.0,0.0,6.0,7.0,6.0,12.0,0.0,,2.6,0.32,Graduate
,1.0,0.0,,21.0,0.0,0.0,5.0,8.0,3.0,12.0,1.0,0.0,5.0,9.0,3.0,12.666666666666666,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,0.0,24.0,0.0,0.0,5.0,11.0,2.0,10.5,0.0,0.0,,14.0,1.0,11.0,,12.7,3.7,-1.7,Enrolled
0.0,1.0,0.0,,20.0,0.0,0.0,6.0,8.0,3.0,12.333333333333334,0.0,0.0,6.0,11.0,,10.5,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,7.0,5.0,12.2,0.0,10.8,1.4,1.74,Enrolled
0.0,1.0,0.0,0.0,30.0,0.0,0.0,6.0,6.0,0.0,,0.0,,6.0,6.0,,0.0,0.0,11.1,0.6,2.02,Dropout
1.0,0.0,0.0,0.0,22.0,0.0,0.0,7.0,10.0,6.0,11.5,,0.0,7.0,,6.0,13.166666666666666,0.0,11.1,0.6,2.02,Enrolled
0.0,1.0,0.0,0.0,21.0,0.0,4.0,9.0,9.0,9.0,10.88888888888889,,3.0,10.0,18.0,10.0,11.615384615384617,0.0,10.8,1.4,1.74,Graduate
0.0,,0.0,,26.0,0.0,0.0,7.0,12.0,6.0,12.166666666666666,0.0,0.0,,8.0,8.0,11.675,0.0,13.9,-0.3,0.79,Dropout
0.0,1.0,0.0,0.0,23.0,0.0,0.0,5.0,,2.0,10.0,1.0,,5.0,9.0,1.0,12.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,1.0,0.0,1.0,18.0,,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,9.0,5.0,,0.0,0.0,6.0,8.0,5.0,12.2,0.0,12.7,3.7,-1.7,Dropout
0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.3,0.79,Dropout
0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,14.0,2.0,13.0,2.0,0.0,5.0,8.0,4.0,12.0,1.0,9.4,,-3.12,
0.0,1.0,0.0,,18.0,,0.0,,8.0,5.0,13.4,0.0,0.0,6.0,7.0,5.0,12.0,0.0,7.6,2.6,0.32,Enrolled
0.0,1.0,,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,8.0,5.0,12.8,0.0,12.7,3.7,-1.7,Dropout
,1.0,0.0,0.0,22.0,0.0,0.0,6.0,14.0,4.0,12.25,0.0,0.0,6.0,,,11.333333333333334,0.0,7.6,2.6,0.32,Enrolled
0.0,,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,12.285714285714286,0.0,0.0,,7.0,6.0,12.833333333333334,,12.4,0.5,1.79,Graduate
0.0,0.0,0.0,0.0,,0.0,0.0,,12.0,0.0,0.0,4.0,0.0,5.0,8.0,,,1.0,9.4,-0.8,-3.12,Dropout
,1.0,,0.0,19.0,0.0,0.0,6.0,10.0,2.0,,0.0,0.0,,11.0,,13.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,0.0,,27.0,,0.0,5.0,12.0,3.0,14.0,2.0,0.0,5.0,8.0,5.0,12.0,1.0,9.4,-0.8,-3.12,Graduate
,1.0,0.0,,22.0,0.0,2.0,5.0,7.0,,14.2,0.0,0.0,5.0,10.0,5.0,12.2,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,0.0,0.0,,0.0,0.0,6.0,8.0,5.0,13.0,0.0,0.0,,7.0,6.0,13.142857142857142,0.0,15.5,2.8,-4.06,Dropout
0.0,1.0,0.0,,20.0,0.0,0.0,6.0,6.0,6.0,11.0,0.0,0.0,6.0,8.0,,12.75,,9.4,-0.8,-3.12,Graduate
,1.0,0.0,0.0,34.0,0.0,3.0,8.0,9.0,3.0,11.0,0.0,,7.0,7.0,2.0,10.0,0.0,9.4,,,Dropout
0.0,1.0,0.0,0.0,18.0,0.0,,7.0,9.0,6.0,12.385714285714286,0.0,0.0,8.0,9.0,8.0,,,13.9,-0.3,0.79,Graduate
,1.0,1.0,0.0,20.0,,0.0,6.0,12.0,4.0,14.75,0.0,0.0,6.0,7.0,4.0,12.25,0.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,0.0,0.0,20.0,1.0,0.0,5.0,6.0,5.0,16.166666666666668,0.0,,5.0,6.0,5.0,15.833333333333334,0.0,12.7,3.7,,
0.0,1.0,,0.0,25.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,16.2,,-0.92,Dropout
0.0,1.0,1.0,0.0,18.0,0.0,,5.0,6.0,5.0,12.4,0.0,0.0,5.0,9.0,,,0.0,8.9,1.4,3.51,Dropout
0.0,0.0,1.0,0.0,18.0,0.0,0.0,,8.0,,,0.0,0.0,,11.0,4.0,13.0,0.0,8.9,1.4,3.51,
0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,13.0,0.0,0.0,0.0,9.4,-0.8,,Dropout
0.0,1.0,,1.0,19.0,0.0,0.0,6.0,7.0,5.0,11.0,0.0,0.0,6.0,7.0,5.0,12.8,0.0,12.4,0.5,1.79,Graduate
0.0,1.0,0.0,,19.0,0.0,0.0,6.0,8.0,6.0,12.333333333333334,0.0,0.0,6.0,7.0,5.0,12.4,0.0,,1.4,1.74,Dropout
0.0,1.0,0.0,1.0,,0.0,3.0,6.0,6.0,6.0,14.833333333333334,0.0,2.0,6.0,,6.0,12.571428571428571,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,0.0,0.0,29.0,0.0,9.0,10.0,15.0,9.0,11.555555555555555,0.0,7.0,11.0,17.0,10.0,11.9,0.0,9.4,,-3.12,Enrolled
0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,,,,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,,1.0,21.0,0.0,,13.0,13.0,11.0,12.727272727272728,0.0,9.0,11.0,11.0,10.0,12.6,0.0,,1.4,,Graduate
0.0,,0.0,0.0,34.0,1.0,2.0,2.0,2.0,,10.5,0.0,,1.0,1.0,1.0,11.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,0.0,0.0,20.0,1.0,0.0,6.0,6.0,,12.333333333333334,0.0,0.0,6.0,6.0,,12.0,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,1.0,0.0,24.0,0.0,0.0,5.0,10.0,0.0,0.0,,0.0,5.0,7.0,1.0,12.0,0.0,10.8,1.4,1.74,Dropout
,1.0,1.0,,18.0,,0.0,,,7.0,14.842857142857143,0.0,0.0,8.0,9.0,8.0,14.38888888888889,0.0,16.2,0.3,-0.92,Graduate
0.0,1.0,1.0,,19.0,0.0,0.0,7.0,7.0,7.0,12.2,0.0,0.0,,7.0,7.0,12.2,0.0,7.6,2.6,0.32,Enrolled
0.0,1.0,1.0,1.0,18.0,0.0,0.0,5.0,10.0,4.0,10.8,0.0,0.0,5.0,10.0,4.0,11.75,0.0,15.5,,-4.06,Enrolled
0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,7.0,4.0,12.75,0.0,0.0,5.0,7.0,5.0,14.333333333333334,,,1.4,1.74,Enrolled
0.0,1.0,1.0,0.0,28.0,0.0,0.0,5.0,13.0,,11.0,0.0,0.0,5.0,12.0,1.0,12.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,4.0,10.75,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,Dropout
,1.0,1.0,0.0,22.0,0.0,0.0,8.0,9.0,8.0,12.55375,1.0,0.0,,9.0,8.0,,1.0,9.4,-0.8,-3.12,Graduate
0.0,1.0,1.0,0.0,19.0,0.0,,8.0,8.0,7.0,12.665714285714284,0.0,0.0,8.0,8.0,7.0,,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,10.0,,12.714285714285714,0.0,0.0,6.0,8.0,4.0,13.0,0.0,12.4,0.5,1.79,Enrolled
0.0,1.0,1.0,0.0,26.0,0.0,0.0,7.0,7.0,2.0,11.75,0.0,0.0,5.0,,0.0,,0.0,12.4,0.5,1.79,
0.0,0.0,1.0,0.0,21.0,0.0,,6.0,11.0,,11.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.4,0.5,1.79,Graduate
0.0,1.0,1.0,0.0,18.0,,0.0,5.0,5.0,5.0,13.4,0.0,0.0,5.0,6.0,5.0,12.2,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,22.0,0.0,14.0,17.0,21.0,17.0,12.578947368421051,0.0,15.0,17.0,20.0,17.0,,0.0,11.1,0.6,2.02,Graduate
0.0,1.0,1.0,0.0,36.0,0.0,,5.0,0.0,0.0,0.0,0.0,,5.0,0.0,,0.0,0.0,16.2,,-0.92,Dropout
0.0,1.0,1.0,1.0,,0.0,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,8.0,6.0,11.5,0.0,13.9,-0.3,0.79,Graduate
0.0,,1.0,0.0,20.0,0.0,0.0,6.0,6.0,3.0,12.333333333333334,0.0,0.0,6.0,,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
0.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,11.0,4.0,11.5,0.0,0.0,5.0,11.0,,13.5,0.0,12.4,0.5,1.79,Dropout
,1.0,1.0,0.0,35.0,0.0,1.0,6.0,7.0,5.0,12.8,,,6.0,11.0,,13.833333333333334,0.0,15.5,2.8,-4.06,Graduate
0.0,1.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,1.0,0.0,26.0,0.0,5.0,7.0,,,13.285714285714286,0.0,3.0,8.0,11.0,7.0,12.142857142857142,0.0,12.4,0.5,1.79,Enrolled
1.0,0.0,1.0,0.0,,0.0,0.0,6.0,16.0,4.0,,0.0,,6.0,15.0,2.0,12.0,0.0,16.2,0.3,,Dropout
0.0,1.0,,0.0,50.0,0.0,6.0,13.0,13.0,6.0,11.333333333333334,,2.0,11.0,11.0,2.0,13.5,0.0,16.2,,-0.92,Dropout
0.0,,1.0,0.0,20.0,0.0,0.0,8.0,,5.0,12.002,1.0,0.0,,12.0,5.0,,1.0,10.8,1.4,1.74,
0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,10.0,5.0,,0.0,0.0,8.0,9.0,8.0,13.22222222222222,,12.4,0.5,1.79,Enrolled
0.0,0.0,1.0,0.0,35.0,,0.0,6.0,10.0,5.0,15.2,0.0,1.0,6.0,,1.0,,0.0,,2.8,-4.06,Dropout
0.0,1.0,1.0,,19.0,0.0,0.0,6.0,7.0,6.0,13.142857142857142,0.0,0.0,6.0,8.0,,14.166666666666666,0.0,15.5,2.8,-4.06,Graduate
,1.0,1.0,0.0,43.0,0.0,0.0,5.0,14.0,0.0,,1.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
0.0,1.0,1.0,0.0,19.0,,0.0,,11.0,7.0,13.867142857142856,0.0,0.0,8.0,,7.0,13.867142857142856,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,1.0,0.0,25.0,0.0,0.0,8.0,11.0,,12.675,,0.0,,11.0,,12.675,0.0,12.7,3.7,-1.7,Graduate
0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Graduate
0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,7.0,,12.5,0.0,7.6,2.6,0.32,
0.0,1.0,1.0,,22.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,,-1.7,Dropout
0.0,1.0,1.0,1.0,19.0,0.0,0.0,,7.0,6.0,11.0,0.0,0.0,6.0,6.0,5.0,12.2,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,1.0,0.0,32.0,0.0,0.0,5.0,11.0,,10.75,0.0,0.0,5.0,11.0,4.0,11.333333333333334,0.0,13.9,-0.3,,Dropout
0.0,,1.0,,57.0,0.0,0.0,6.0,,5.0,14.2,0.0,,6.0,6.0,6.0,14.166666666666666,0.0,9.4,-0.8,-3.12,
0.0,0.0,,0.0,20.0,0.0,0.0,,11.0,,12.6,0.0,0.0,7.0,7.0,4.0,11.575,0.0,16.2,0.3,-0.92,Dropout
0.0,0.0,1.0,,38.0,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
0.0,1.0,1.0,0.0,45.0,0.0,,5.0,,5.0,14.0,0.0,0.0,5.0,,5.0,,0.0,,0.5,1.79,Graduate
1.0,,1.0,0.0,43.0,0.0,,6.0,,2.0,10.0,0.0,0.0,6.0,12.0,,12.25,0.0,10.8,1.4,1.74,Dropout
0.0,,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,8.0,6.0,13.125,,10.8,1.4,1.74,
0.0,0.0,1.0,0.0,49.0,0.0,0.0,5.0,8.0,2.0,11.0,0.0,0.0,5.0,5.0,1.0,11.0,0.0,15.5,2.8,,Dropout
0.0,1.0,1.0,0.0,43.0,0.0,0.0,8.0,8.0,7.0,11.635714285714286,0.0,0.0,8.0,8.0,7.0,11.635714285714286,0.0,10.8,1.4,1.74,Enrolled
0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,6.0,4.0,12.25,0.0,0.0,5.0,5.0,0.0,0.0,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,1.0,0.0,18.0,0.0,0.0,,9.0,4.0,12.5,0.0,0.0,,11.0,5.0,11.285714285714286,0.0,,0.5,1.79,Enrolled
0.0,1.0,1.0,0.0,43.0,0.0,,5.0,,,13.8,0.0,0.0,5.0,6.0,5.0,13.666666666666666,0.0,10.8,1.4,1.74,Graduate
0.0,1.0,1.0,0.0,,0.0,0.0,6.0,8.0,3.0,12.0,0.0,0.0,6.0,9.0,1.0,11.0,0.0,15.5,2.8,,Dropout
0.0,,,0.0,40.0,0.0,0.0,5.0,,3.0,11.0,0.0,0.0,5.0,8.0,4.0,12.5,1.0,7.6,2.6,0.32,Enrolled
0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,,4.0,13.75,0.0,0.0,6.0,10.0,6.0,11.555555555555555,0.0,10.8,,1.74,
0.0,1.0,,0.0,27.0,0.0,0.0,6.0,6.0,6.0,10.666666666666666,,0.0,,8.0,4.0,11.25,0.0,10.8,1.4,,Enrolled
0.0,,1.0,0.0,43.0,0.0,,7.0,7.0,0.0,0.0,0.0,,8.0,13.0,2.0,13.15,0.0,16.2,0.3,-0.92,Dropout
,1.0,1.0,0.0,31.0,0.0,1.0,5.0,6.0,5.0,13.833333333333334,0.0,0.0,5.0,7.0,,15.4,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,,6.0,7.0,,0.0,0.0,8.9,1.4,3.51,Enrolled
0.0,1.0,1.0,0.0,34.0,0.0,,5.0,5.0,5.0,15.8,0.0,,5.0,5.0,5.0,16.8,0.0,8.9,1.4,3.51,Graduate
0.0,1.0,1.0,0.0,30.0,0.0,11.0,14.0,26.0,12.0,12.52608695652174,1.0,11.0,14.0,26.0,12.0,12.52608695652174,1.0,7.6,,0.32,Graduate
0.0,,1.0,0.0,36.0,0.0,0.0,7.0,,,12.783333333333331,0.0,0.0,8.0,11.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
,,1.0,0.0,46.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,,5.0,5.0,1.0,10.0,0.0,11.1,0.6,2.02,Dropout
0.0,1.0,,0.0,22.0,0.0,0.0,5.0,8.0,3.0,13.0,,0.0,5.0,8.0,3.0,10.666666666666666,0.0,7.6,,0.32,Graduate
0.0,1.0,1.0,0.0,27.0,0.0,0.0,6.0,8.0,,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,Dropout
,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,5.0,10.8,0.0,0.0,5.0,9.0,3.0,12.0,0.0,8.9,1.4,3.51,
0.0,1.0,1.0,0.0,20.0,0.0,,5.0,,5.0,11.0,0.0,0.0,5.0,7.0,3.0,10.0,0.0,8.9,1.4,3.51,Enrolled
1.0,0.0,1.0,,31.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,7.0,0.0,,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Enrolled
0.0,0.0,1.0,0.0,21.0,0.0,0.0,6.0,10.0,2.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,,Dropout
0.0,1.0,1.0,0.0,21.0,,0.0,5.0,7.0,4.0,10.75,0.0,0.0,5.0,10.0,2.0,11.0,,16.2,0.3,-0.92,Dropout
0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,11.6,0.0,0.0,5.0,10.0,4.0,13.5,3.0,16.2,0.3,-0.92,
,1.0,1.0,1.0,20.0,0.0,0.0,5.0,6.0,5.0,11.8,0.0,0.0,5.0,8.0,4.0,,,8.9,,3.51,Graduate
0.0,,1.0,0.0,,0.0,0.0,6.0,7.0,,16.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,,0.5,1.79,Graduate
0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,11.5,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,0.0,,0.0,0.0,7.0,12.0,4.0,14.4,0.0,,,9.0,6.0,13.5,0.0,12.4,0.5,1.79,Enrolled
1.0,0.0,1.0,0.0,34.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,,0.0,0.0,0.0,,2.8,-4.06,Dropout
1.0,0.0,1.0,0.0,21.0,0.0,0.0,6.0,11.0,4.0,12.25,0.0,0.0,6.0,,4.0,13.4,,11.1,0.6,2.02,Enrolled
0.0,1.0,1.0,0.0,,0.0,2.0,7.0,9.0,5.0,12.6,0.0,5.0,9.0,10.0,8.0,,1.0,16.2,0.3,-0.92,
0.0,1.0,1.0,,18.0,0.0,0.0,8.0,8.0,7.0,13.4,0.0,,8.0,8.0,7.0,,0.0,12.7,3.7,-1.7,Graduate
1.0,1.0,1.0,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,,Dropout
0.0,1.0,1.0,0.0,26.0,0.0,0.0,6.0,9.0,,10.0,0.0,0.0,,6.0,0.0,0.0,0.0,12.4,0.5,1.79,Dropout
1.0,,1.0,0.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,9.4,-0.8,-3.12,Dropout
,1.0,1.0,0.0,25.0,0.0,0.0,6.0,16.0,3.0,11.25,0.0,0.0,6.0,14.0,4.0,11.2,0.0,15.5,2.8,,Dropout
